Fecha,InvoicedQuantity,LineExtensionAmount,Producto,Item_ID,PrecioBase,Price_BaseQuantity,TaxTotal_Amount,TaxSubtotal_TaxableAmount,Pc_Imp,TaxSubtotal_Category_TaxScheme_ID,Charge_Indicator,Pc_Descuento,Charge_Amount,Charge_BaseAmount,Precio_comparar,Precio_Normal,Almacen,total,total_imp,nombre_original,Marca,Categoria,Sabor,Tamano,Tamano_num,Unidad,Cantidad,Sobra_nombre,Precio_Unidad
15 Nov 2023,1.0,3857.00,MAIZ DULCE SELETTI*425g,050372,3857.0,1.000,733.0,3857.00,19.0,01,0,0.0,0,0,4590,4590.0,Mercamio,3857.0,4590.0,MAIZ DULCE SELETTI*425g,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,4160.00,MAIZ DULCE SELETTI*425g,050372,4160.0,1.000,790.0,4160.00,19.0,01,0,0.0,0,0,4950,4950.0,Mercamio,4160.0,4950.0,MAIZ DULCE SELETTI*425g,-,-,-,-,-,-,-,-,-
22 May 2024,1.0,3739.00,MAIZ DULCE SELETTI*425g NVO,072785,3739.0,1.000,711.0,3739.00,19.0,01,0,0.0,0,0,4450,4450.0,Mercamio,3739.0,4450.0,MAIZ DULCE SELETTI*425g NVO,-,-,-,-,-,-,-,-,-
11 Mar 2024,1.0,2480.00,MAIZ SELETTI PIRA*500g,007818,2480.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2480,2480.0,Mercamio,2480.0,2480.0,MAIZ SELETTI PIRA*500g,-,-,-,-,-,-,-,-,-
07 Jun 2024,0.258,1285.00,MANDARINA ARRAYANA*KILO,005081,4980.62,0.258,0.0,0,0.0,0,0,0.0,0,0,4981,4981.0,Mercamio,1285.0,1285.0,MANDARINA ARRAYANA*KILO,-,-,-,-,-,-,-,-,-
13 May 2024,0.445,3489.00,MANDARINA ARRAYANA*KILO,005081,7840.44,0.445,0.0,0,0.0,0,0,0.0,0,0,7840,7840.0,Mercamio,3489.0,3489.0,MANDARINA ARRAYANA*KILO,-,-,-,-,-,-,-,-,-
27 Nov 2023,0.305,1007.00,MANDARINA ARRAYANA*KILO,005081,3301.63,0.305,0.0,0,0.0,0,0,0.0,0,0,3302,3302.0,Mercamio,1007.0,1007.0,MANDARINA ARRAYANA*KILO,-,-,-,-,-,-,-,-,-
20 Oct 2023,0.292,1577.00,MANDARINA ARRAYANA*KILO,005081,5400.68,0.292,0.0,0,0.0,0,0,0.0,0,0,5401,5401.0,Mercamio,1577.0,1577.0,MANDARINA ARRAYANA*KILO,-,-,-,-,-,-,-,-,-
27 Sep 2023,0.255,1377.00,MANDARINA ARRAYANA*KILO,005081,5400.0,0.255,0.0,0,0.0,0,0,0.0,0,0,5400,5400.0,Mercamio,1377.0,1377.0,MANDARINA ARRAYANA*KILO,-,-,-,-,-,-,-,-,-
13 May 2024,0.485,3395.00,MANGO GRUESO*KILO,005168,7000.0,0.485,0.0,0,0.0,0,0,0.0,0,0,7000,7000.0,Mercamio,3395.0,3395.0,MANGO GRUESO*KILO,-,-,-,-,-,-,-,-,-
03 May 2024,0.584,4088.00,MANGO GRUESO*KILO,005168,7000.0,0.584,0.0,0,0.0,0,0,0.0,0,0,7000,7000.0,Mercamio,4088.0,4088.0,MANGO GRUESO*KILO,-,-,-,-,-,-,-,-,-
15 Apr 2024,0.38,2622.00,MANGO GRUESO*KILO,005168,6900.0,0.380,0.0,0,0.0,0,0,0.0,0,0,6900,6900.0,Mercamio,2622.0,2622.0,MANGO GRUESO*KILO,-,-,-,-,-,-,-,-,-
10 Mar 2024,0.694,4997.00,MANGO GRUESO*KILO,005168,7200.28,0.694,0.0,0,0.0,0,0,0.0,0,0,7200,7200.0,Mercamio,4997.0,4997.0,MANGO GRUESO*KILO,-,-,-,-,-,-,-,-,-
20 Oct 2023,0.53,5936.00,MANGO GRUESO*KILO,005168,11200.0,0.530,0.0,0,0.0,0,0,0.0,0,0,11200,11200.0,Mercamio,5936.0,5936.0,MANGO GRUESO*KILO,-,-,-,-,-,-,-,-,-
27 Sep 2023,0.29,3248.00,MANGO GRUESO*KILO,005168,11200.0,0.290,0.0,0,0.0,0,0,0.0,0,0,11200,11200.0,Mercamio,3248.0,3248.0,MANGO GRUESO*KILO,-,-,-,-,-,-,-,-,-
07 Apr 2024,0.39,4407.00,MANGO MADURO,1218,11300.0,0.39,0.0,0,0.0,0,0,0.0,0,0,11300,11300.0,Exito,4407.0,4407.0,MANGO MADURO,-,-,-,-,-,-,-,-,-
25 Mar 2024,1.0,6849.00,MANTEQ ALPINA*125g BAJ/SAL,014584,6849.0,1.000,1301.0,6849.00,19.0,01,0,0.0,0,0,8150,8150.0,Mercamio,6849.0,8150.0,MANTEQ ALPINA*125g BAJ/SAL,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,6848.00,MANTEQ ALPINA*125g C/SAL,014585,6848.0,1.000,1302.0,6848.00,19.0,01,0,0.0,0,0,8150,8150.0,Mercamio,6848.0,8150.0,MANTEQ ALPINA*125g C/SAL,-,-,-,-,-,-,-,-,-
07 Jun 2024,0.282,2115.00,MANZANA GALA*KILO,028779,7500.0,0.282,0.0,0,0.0,0,0,0.0,0,0,7500,7500.0,Mercamio,2115.0,2115.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
13 May 2024,0.525,3780.00,MANZANA GALA*KILO,028779,7200.0,0.525,0.0,0,0.0,0,0,0.0,0,0,7200,7200.0,Mercamio,3780.0,3780.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
21 Apr 2024,0.495,3861.00,MANZANA GALA*KILO,028779,7800.0,0.495,0.0,0,0.0,0,0,0.0,0,0,7800,7800.0,Mercamio,3861.0,3861.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
15 Apr 2024,0.305,1824.00,MANZANA GALA*KILO,028779,5980.32,0.305,0.0,0,0.0,0,0,0.0,0,0,5980,5980.0,Mercamio,1824.0,1824.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
31 Mar 2024,0.365,3358.00,MANZANA GALA*KILO,028779,9200.0,0.365,0.0,0,0.0,0,0,0.0,0,0,9200,9200.0,Mercamio,3358.0,3358.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
10 Mar 2024,0.65,7540.00,MANZANA GALA*KILO,028779,11600.0,0.650,0.0,0,0.0,0,0,0.0,0,0,11600,11600.0,Mercamio,7540.0,7540.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
27 Feb 2024,0.375,3697.00,MANZANA GALA*KILO,028779,11600.0,0.375,0.0,0,0.0,0,false,15.0,653.00,4353.33,9860,11600.0,Mercamio,4350.0,4350.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
14 Feb 2024,0.362,4199.00,MANZANA GALA*KILO,028779,11599.44,0.362,0.0,0,0.0,0,0,0.0,0,0,11599,11599.0,Mercamio,4199.0,4199.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
04 Feb 2024,0.45,4770.00,MANZANA GALA*KILO,028779,10600.0,0.450,0.0,0,0.0,0,0,0.0,0,0,10600,10600.0,Mercamio,4770.0,4770.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
23 Jan 2024,0.166,1355.00,MANZANA GALA*KILO,028779,9602.4,0.166,0.0,0,0.0,0,false,15.0,239.00,1593.33,8162,9602.0,Mercamio,1594.0,1594.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
15 Jan 2024,0.18,1728.00,MANZANA GALA*KILO,028779,9600.0,0.180,0.0,0,0.0,0,0,0.0,0,0,9600,9600.0,Mercamio,1728.0,1728.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
05 Jan 2024,0.32,3072.00,MANZANA GALA*KILO,028779,9600.0,0.320,0.0,0,0.0,0,0,0.0,0,0,9600,9600.0,Mercamio,3072.0,3072.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
27 Nov 2023,0.135,1323.00,MANZANA GALA*KILO,028779,9800.0,0.135,0.0,0,0.0,0,0,0.0,0,0,9800,9800.0,Mercamio,1323.0,1323.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
07 Nov 2023,0.276,2299.00,MANZANA GALA*KILO,028779,9800.72,0.276,0.0,0,0.0,0,false,15.0,406.00,2706.67,8331,9801.0,Mercamio,2705.0,2705.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
20 Oct 2023,0.382,3896.00,MANZANA GALA*KILO,028779,10198.95,0.382,0.0,0,0.0,0,0,0.0,0,0,10199,10199.0,Mercamio,3896.0,3896.0,MANZANA GALA*KILO,-,-,-,-,-,-,-,-,-
12 Dec 2023,0.325,2873.00,MANZANA ROJA*KILO,022534,10400.0,0.325,0.0,0,0.0,0,false,15.0,507.00,3380.00,8840,10400.0,Mercamio,3380.0,3380.0,MANZANA ROJA*KILO,-,-,-,-,-,-,-,-,-
15 Nov 2023,0.37,3848.00,MANZANA ROJA*KILO,022534,10400.0,0.370,0.0,0,0.0,0,0,0.0,0,0,10400,10400.0,Mercamio,3848.0,3848.0,MANZANA ROJA*KILO,-,-,-,-,-,-,-,-,-
27 Sep 2023,1.0,7600.00,MANZANA*UND BOLSA 1K,051879,7600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7600,7600.0,Mercamio,7600.0,7600.0,MANZANA*UND BOLSA 1K,-,-,-,-,-,-,-,-,-
01 Oct 2023,1.0,2647.00,MAQUINA SCHICK*und QUATTRO4 SENSIBLE MUJ,061282,3529.0,1.000,503.0,2647.00,19.0,01,false,25.0,882.00,3528.00,3150,4200.0,Mercamio,3529.0,4032.0,MAQUINA SCHICK*und QUATTRO4 SENSIBLE MUJ,-,-,-,-,-,-,-,-,-
10 Apr 2024,1.0,8403.36,MARCADORES DE COLORES,667888077175,10000.0,1,1596.64,8403.36,19.0,01,0,0.0,0,0,11597,11597.0,Dollarcity,10000.0,11596.64,MARCADORES DE COLORES,-,-,-,-,-,-,-,-,-
05 Jan 2024,1.0,17437.00,MARRANITAS RICURA*480g*8und T/COCTEL,069276,17437.0,1.000,3313.0,17437.00,19.0,01,0,0.0,0,0,20750,20750.0,Mercamio,17437.0,20750.0,MARRANITAS RICURA*480g*8und T/COCTEL,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,17436.00,MARRANITAS RICURA*480g*8und T/COCTEL,069276,17436.0,1.000,3314.0,17436.00,19.0,01,0,0.0,0,0,20750,20750.0,Mercamio,17436.0,20750.0,MARRANITAS RICURA*480g*8und T/COCTEL,-,-,-,-,-,-,-,-,-
04 Nov 2023,1.0,17436.00,MARRANITAS RICURA*480g*8und T/COCTEL,069276,17436.0,1.000,3314.0,17436.00,19.0,01,0,0.0,0,0,20750,20750.0,Mercamio,17436.0,20750.0,MARRANITAS RICURA*480g*8und T/COCTEL,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,15882.00,MARRANITAS RICURA*480g*8und T/COCTEL,069276,15882.0,1.000,3018.0,15882.00,19.0,01,0,0.0,0,0,18900,18900.0,Mercamio,15882.0,18900.0,MARRANITAS RICURA*480g*8und T/COCTEL,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,15883.00,MARRANITAS RICURA*480g*8und T/COCTEL,069276,15883.0,1.000,3017.0,15883.00,19.0,01,0,0.0,0,0,18900,18900.0,Mercamio,15883.0,18900.0,MARRANITAS RICURA*480g*8und T/COCTEL,-,-,-,-,-,-,-,-,-
23 Jan 2024,1.0,9160.00,MAYON FRUCO*380g D/P,058076,9160.0,1.000,1740.0,9160.00,19.0,01,0,0.0,0,0,10900,10900.0,Mercamio,9160.0,10900.0,MAYON FRUCO*380g D/P,-,-,-,-,-,-,-,-,-
25 Nov 2023,1.0,8739.00,MAYON FRUCO*380g D/P,058076,8739.0,1.000,1661.0,8739.00,19.0,01,0,0.0,0,0,10400,10400.0,Mercamio,8739.0,10400.0,MAYON FRUCO*380g D/P,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,3782.00,MERMELADA CONSTANCIA*200g FRESA,012604,3782.0,1.000,718.0,3782.00,19.0,01,0,0.0,0,0,4500,4500.0,Mercamio,3782.0,4500.0,MERMELADA CONSTANCIA*200g FRESA,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,3613.00,MERMELADA CONSTANCIA*200g MORA,012603,3613.0,1.000,687.0,3613.00,19.0,01,0,0.0,0,0,4300,4300.0,Mercamio,3613.0,4300.0,MERMELADA CONSTANCIA*200g MORA,-,-,-,-,-,-,-,-,-
03 May 2024,1.0,8336.00,MEZCLA HAZ DE ORO*600g PANCAKES/,012895,10420.0,1.000,1584.0,8336.00,19.0,01,false,20.0,2084.00,10420.00,9920,12400.0,Mercamio,10420.0,12004.0,MEZCLA HAZ DE ORO*600g PANCAKES/,-,-,-,-,-,-,-,-,-
03 May 2024,1.0,7800.00,MIEL ABEJA PARAISO*500g,018184,7800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7800,7800.0,Mercamio,7800.0,7800.0,MIEL ABEJA PARAISO*500g,-,-,-,-,-,-,-,-,-
03 May 2024,1.0,16303.00,MIEL SYRUP HAZ D/OROS*340ml PANKAK REGUL,047014,16303.0,1.000,3097.0,16303.00,19.0,01,0,0.0,0,0,19400,19400.0,Mercamio,16303.0,19400.0,MIEL SYRUP HAZ D/OROS*340ml PANKAK REGUL,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,3319.00,MINIGALLETA HAPPY*5und PERRO,031515,3319.0,1.000,631.0,3319.00,19.0,01,0,0.0,0,0,3950,3950.0,Mercamio,3319.0,3950.0,MINIGALLETA HAPPY*5und PERRO,-,-,-,-,-,-,-,-,-
14 Aug 2023,6.0,9900.00,MUSLOS BLANCO MERCAMIO*und,048191,1650.0,6.000,0.0,0,0.0,0,0,0.0,0,0,1650,1650.0,Mercamio,9900.0,9900.0,MUSLOS BLANCO MERCAMIO*und,-,-,-,-,-,-,-,-,-
01 May 2024,2.0,9915.97,Maiz Tierno Alkosto 425g,7705946935715,4957.99,2.00,1884.03,9915.97,19.0,01,0,0.0,0,0,6842,6842.0,Alkosto,9916.0,11800.03,Maiz Tierno Alkosto 425g,-,-,-,-,-,-,-,-,-
29 May 2024,1.0,6600.00,Mamipancito Blanco x20U 350g,7702447100246,6600.0,1.00,0.0,0,0.0,0,0,0.0,0,0,6600,6600.0,Alkosto,6600.0,6600.0,Mamipancito Blanco x20U 350g,-,-,-,-,-,-,-,-,-
01 May 2024,1.0,6600.00,Mamipancito Blanco x20U 350g,7702447100246,6600.0,1.00,0.0,0,0.0,0,0,0.0,0,0,6600,6600.0,Alkosto,6600.0,6600.0,Mamipancito Blanco x20U 350g,-,-,-,-,-,-,-,-,-
23 Feb 2024,1.0,6600.00,Mamipancito Blanco x20U 350g,7702447100246,6600.0,1.00,0.0,0,0.0,0,0,0.0,0,0,6600,6600.0,Alkosto,6600.0,6600.0,Mamipancito Blanco x20U 350g,-,-,-,-,-,-,-,-,-
12 Apr 2024,0.12,1313.00,Mandarina kg,180,10504.0,0.12,0.0,0,0.0,0,0,0.0,0,0,10504,10504.0,Alkosto,1260.0,1260.0,Mandarina kg,-,-,-,-,-,-,-,-,-
20 Mar 2024,0.46,4004.00,Mandarina kg,180,11000.0,0.46,0.0,0,0.0,0,false,20.0,1001.00,5005.00,8800,11000.0,Alkosto,5060.0,5060.0,Mandarina kg,-,-,-,-,-,-,-,-,-
20 Mar 2024,0.98,6899.00,Mango Variedad kg,188,8800.0,0.98,0.0,0,0.0,0,false,20.0,1725.00,8624.00,7040,8800.0,Alkosto,8624.0,8624.0,Mango Variedad kg,-,-,-,-,-,-,-,-,-
04 Jan 2024,1.0,6714.28,Mantequill Alpina Con Sal 125g,7702001020355,6714.28,1.00,1275.72,6714.29,19.0,01,0,0.0,0,0,7990,7990.0,Alkosto,6714.0,7989.72,Mantequill Alpina Con Sal 125g,-,-,-,-,-,-,-,-,-
12 Apr 2024,1.0,6680.67,Mantequill Alpina Sin Sal 125g,7702001020096,6680.67,1.00,1269.33,6680.67,19.0,01,0,0.0,0,0,7950,7950.0,Alkosto,6681.0,7950.33,Mantequill Alpina Sin Sal 125g,-,-,-,-,-,-,-,-,-
23 Feb 2024,1.0,6680.67,Mantequill Alpina Sin Sal 125g,7702001020096,6680.67,1.00,1269.33,6680.67,19.0,01,0,0.0,0,0,7950,7950.0,Alkosto,6681.0,7950.33,Mantequill Alpina Sin Sal 125g,-,-,-,-,-,-,-,-,-
29 May 2024,1.0,12563.02,Mantequill Alpina Sin Sal 250g,7702001020133,12563.02,1.00,2386.98,12563.03,19.0,01,0,0.0,0,0,14950,14950.0,Alkosto,12563.0,14949.98,Mantequill Alpina Sin Sal 250g,-,-,-,-,-,-,-,-,-
16 Dec 2023,1.0,14044.00,Mermelada SCHWARTA,4011800840518,18222.0,1,2668.36,14044.00,19.0,01,false,20.0,4178,20890,16712,21684.0,Jumbo,18222.0,20890.36,Mermelada SCHWARTA,-,-,-,-,-,-,-,-,-
16 Dec 2023,1.0,13371.00,Mermelada TFM nara,737094008048,17349.0,1,2540.49,13371.00,19.0,01,false,20.0,3978,19890,15911,20645.0,Jumbo,17349.0,19889.489999999998,Mermelada TFM nara,-,-,-,-,-,-,-,-,-
29 May 2024,1.0,19000.00,Micropor Nexcare 24mm X5m,7702098400795,19000.0,1.00,0.0,0,0.0,0,0,0.0,0,0,19000,19000.0,Alkosto,19000.0,19000.0,Micropor Nexcare 24mm X5m,-,-,-,-,-,-,-,-,-
01 May 2024,0.87,20793.00,Milanesa de Cerdo Bja kg,2400250000000,23900.0,0.87,0.0,0,0.0,0,0,0.0,0,0,23900,23900.0,Alkosto,20793.0,20793.0,Milanesa de Cerdo Bja kg,-,-,-,-,-,-,-,-,-
07 Nov 2023,1.0,3910.00,NARANJA J/MIEL*2500g MALLA,027489,4600.0,1.000,0.0,0,0.0,0,false,15.0,690.00,4600.00,3910,4600.0,Mercamio,4600.0,4600.0,NARANJA J/MIEL*2500g MALLA,-,-,-,-,-,-,-,-,-
27 Feb 2024,3.31,21383.00,NARANJA TANGELO*KILO,005191,7600.0,3.310,0.0,0,0.0,0,false,15.0,3773.00,25153.33,6460,7600.0,Mercamio,25156.0,25156.0,NARANJA TANGELO*KILO,-,-,-,-,-,-,-,-,-
27 Nov 2023,1.0,5949.00,NATILLA MAIZENA*300g AREQUIPE,033363,7436.0,1.000,1131.0,5949.00,19.0,01,false,20.0,1487.00,7435.00,7080,8849.0,Mercamio,7436.0,8567.0,NATILLA MAIZENA*300g AREQUIPE,-,-,-,-,-,-,-,-,-
27 Jan 2024,1.0,11000.00,NESQUIK NUTRIB CHO,7702024056461,11000.0,1.0000,2090.0,11000.00,19.0,01,0,0.0,0,0,13090,13090.0,Jumbo,11000.0,13090.0,NESQUIK NUTRIB CHO,-,-,-,-,-,-,-,-,-
13 May 2024,1.0,15840.00,NUGGETS ZENU*320g*20und POLLO APANADO,070148,15840.0,1.000,3010.0,15840.00,19.0,01,0,0.0,0,0,18850,18850.0,Mercamio,15840.0,18850.0,NUGGETS ZENU*320g*20und POLLO APANADO,-,-,-,-,-,-,-,-,-
04 Apr 2024,1.0,24244.00,NUGGETS ZENU*512g*32und POLLO APANADO,070149,24244.0,1.000,4606.0,24244.00,19.0,01,0,0.0,0,0,28850,28850.0,Mercamio,24244.0,28850.0,NUGGETS ZENU*512g*32und POLLO APANADO,-,-,-,-,-,-,-,-,-
27 Feb 2024,1.0,24244.00,NUGGETS ZENU*512g*32und POLLO APANADO,070149,24244.0,1.000,4606.0,24244.00,19.0,01,0,0.0,0,0,28850,28850.0,Mercamio,24244.0,28850.0,NUGGETS ZENU*512g*32und POLLO APANADO,-,-,-,-,-,-,-,-,-
12 Apr 2024,2.01,10251.00,Naranja Tangelo kg,204,8500.0,2.01,0.0,0,0.0,0,false,40.0,6834.00,17085.00,5100,8500.0,Alkosto,17085.0,17085.0,Naranja Tangelo kg,-,-,-,-,-,-,-,-,-
20 Mar 2024,1.98,15010.00,Naranja Tangelo kg,204,9500.25,1.98,0.0,0,0.0,0,false,20.0,3753.00,18763.00,7600,9500.0,Alkosto,18810.0,18810.0,Naranja Tangelo kg,-,-,-,-,-,-,-,-,-
09 Feb 2024,2.2,7607.00,Naranja Tangelo kg,204,6900.23,2.20,0.0,0,0.0,0,false,50.0,7608.00,15215.00,3450,6900.0,Alkosto,15181.0,15181.0,Naranja Tangelo kg,-,-,-,-,-,-,-,-,-
04 Jan 2024,1.98,10692.00,Naranja Tangelo kg,204,5400.0,1.98,0.0,0,0.0,0,0,0.0,0,0,5400,5400.0,Alkosto,10692.0,10692.0,Naranja Tangelo kg,-,-,-,-,-,-,-,-,-
27 Aug 2023,1.0,7983.00,OBLEAS GAMBA*150g*24und BOLSA,039511,7983.0,1.000,1517.0,7983.00,19.0,01,0,0.0,0,0,9500,9500.0,Mercamio,7983.0,9500.0,OBLEAS GAMBA*150g*24und BOLSA,-,-,-,-,-,-,-,-,-
04 Feb 2024,1.0,5650.00,PAN BIMBO*350g HAMBURGUESA,036796,5650.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5650,5650.0,Mercamio,5650.0,5650.0,PAN BIMBO*350g HAMBURGUESA,-,-,-,-,-,-,-,-,-
05 Jan 2024,1.0,6400.00,PAN BIMBO*360g*4und HAMBURGUESA DORADO,064729,6400.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6400,6400.0,Mercamio,6400.0,6400.0,PAN BIMBO*360g*4und HAMBURGUESA DORADO,-,-,-,-,-,-,-,-,-
03 May 2024,1.0,4950.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,4950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4950,4950.0,Mercamio,4950.0,4950.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
25 Mar 2024,1.0,5950.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,5950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5950,5950.0,Mercamio,5950.0,5950.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
11 Mar 2024,1.0,5950.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,5950.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5950,5950.0,Mercamio,5950.0,5950.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,6450.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,6450.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6450,6450.0,Mercamio,6450.0,6450.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,6450.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,6450.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6450,6450.0,Mercamio,6450.0,6450.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,6450.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,6450.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6450,6450.0,Mercamio,6450.0,6450.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
14 Aug 2023,1.0,6450.00,PAN BIMBO*600g BLANCO ACTIDEFENS,067251,6450.0,1.000,0.0,0,0.0,0,0,0.0,0,0,6450,6450.0,Mercamio,6450.0,6450.0,PAN BIMBO*600g BLANCO ACTIDEFENS,-,-,-,-,-,-,-,-,-
25 Mar 2024,1.0,2990.00,PAN KUTY*400g MANTEQUILLA,061286,2990.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2990,2990.0,Mercamio,2990.0,2990.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
11 Mar 2024,1.0,4400.00,PAN KUTY*400g MANTEQUILLA,061286,4400.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4400,4400.0,Mercamio,4400.0,4400.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
03 Mar 2024,1.0,4400.00,PAN KUTY*400g MANTEQUILLA,061286,4400.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4400,4400.0,Mercamio,4400.0,4400.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
27 Feb 2024,1.0,4400.00,PAN KUTY*400g MANTEQUILLA,061286,4400.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4400,4400.0,Mercamio,4400.0,4400.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
15 Jan 2024,1.0,4400.00,PAN KUTY*400g MANTEQUILLA,061286,4400.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4400,4400.0,Mercamio,4400.0,4400.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
15 Nov 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
07 Nov 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
20 Oct 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
27 Sep 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
11 Sep 2023,1.0,4300.00,PAN KUTY*400g MANTEQUILLA,061286,4300.0,1.000,0.0,0,0.0,0,0,0.0,0,0,4300,4300.0,Mercamio,4300.0,4300.0,PAN KUTY*400g MANTEQUILLA,-,-,-,-,-,-,-,-,-
12 Dec 2023,1.0,2750.00,PAN MAMIPAN*210g*12und MAMIPANCITO,039519,2750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2750,2750.0,Mercamio,2750.0,2750.0,PAN MAMIPAN*210g*12und MAMIPANCITO,-,-,-,-,-,-,-,-,-
07 Jun 2024,1.0,5750.00,PAN MAMIPAN*350g MAMIPANCITO,007536,5750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5750,5750.0,Mercamio,5750.0,5750.0,PAN MAMIPAN*350g MAMIPANCITO,-,-,-,-,-,-,-,-,-
13 May 2024,1.0,5750.00,PAN MAMIPAN*350g MAMIPANCITO,007536,5750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5750,5750.0,Mercamio,5750.0,5750.0,PAN MAMIPAN*350g MAMIPANCITO,-,-,-,-,-,-,-,-,-
